Counties,Populations,FIPS,Dates,Weeks,Values,Grades
Lavaca,20735,48285,11-15-2020,7,50.983499259361324,>40
Lavaca,20735,48285,11-16-2020,1,44.78280340349306,>40
Lavaca,20735,48285,11-17-2020,2,42.02693857866271,>40
Lavaca,20735,48285,11-18-2020,3,58.56212752764476,>40
Lavaca,20735,48285,11-19-2020,4,60.62902614626752,>40
Lavaca,20735,48285,11-20-2020,5,50.29453305315374,>40
Lavaca,20735,48285,11-21-2020,6,35.13727651658686,>28
Lavaca,20735,48285,11-22-2020,7,35.13727651658686,>28
Lavaca,20735,48285,11-23-2020,1,35.13727651658686,>28
Lavaca,20735,48285,11-24-2020,2,33.75934410417169,>28
Lavaca,20735,48285,11-25-2020,3,34.44831031037928,>28
Lavaca,20735,48285,11-26-2020,4,33.0703778979641,>28
Lavaca,20735,48285,11-27-2020,5,28.247614454511005,>28
Lavaca,20735,48285,11-28-2020,6,27.55864824830342,>21
Lavaca,20735,48285,11-29-2020,7,27.55864824830342,>21
Lavaca,20735,48285,11-30-2020,1,33.75934410417169,>28
Lavaca,20735,48285,12-01-2020,2,31.00347927934135,>28
Lavaca,20735,48285,12-02-2020,3,37.20417513520962,>28
Lavaca,20735,48285,12-03-2020,4,39.960039960039964,>28
Lavaca,20735,48285,12-04-2020,5,45.471769609700644,>40
Lavaca,20735,48285,12-05-2020,6,48.227634434530984,>40
Lavaca,20735,48285,12-06-2020,7,48.227634434530984,>40
Lavaca,20735,48285,12-07-2020,1,42.02693857866271,>40
Lavaca,20735,48285,12-08-2020,2,38.58210754762479,>28
Lavaca,20735,48285,12-09-2020,3,17.913121361397224,>15
Lavaca,20735,48285,12-10-2020,4,13.090357917944125,>10
Lavaca,20735,48285,12-11-2020,5,10.334493093113782,>10
Lavaca,20735,48285,12-12-2020,6,8.267594474491025,>5
Lavaca,20735,48285,12-13-2020,7,8.267594474491025,>5
Lavaca,20735,48285,12-14-2020,1,8.267594474491025,>5
Lavaca,20735,48285,12-15-2020,2,7.57862826828344,>5
Lavaca,20735,48285,12-16-2020,3,15.846222742774465,>15
Lavaca,20735,48285,12-17-2020,4,18.60208756760481,>15
Lavaca,20735,48285,12-18-2020,5,22.735884804850322,>21
Lavaca,20735,48285,12-19-2020,6,24.113817217265492,>21
Lavaca,20735,48285,12-20-2020,7,24.113817217265492,>21
Lavaca,20735,48285,12-21-2020,1,24.113817217265492,>21
Lavaca,20735,48285,12-22-2020,2,22.046918598642733,>21
Lavaca,20735,48285,12-23-2020,3,22.735884804850322,>21
Lavaca,20735,48285,12-24-2020,4,21.357952392435152,>21
Lavaca,20735,48285,12-25-2020,5,19.291053773812394,>15
Lavaca,20735,48285,12-26-2020,6,17.22415515518964,>15
Lavaca,20735,48285,12-27-2020,7,17.22415515518964,>15
Lavaca,20735,48285,12-28-2020,1,17.22415515518964,>15
Lavaca,20735,48285,12-29-2020,2,20.668986186227563,>15
Lavaca,20735,48285,12-30-2020,3,15.846222742774465,>15
Lavaca,20735,48285,12-31-2020,4,19.980019980019982,>15
Lavaca,20735,48285,01-01-2021,5,15.846222742774465,>15
Lavaca,20735,48285,01-02-2021,6,15.846222742774465,>15
Lavaca,20735,48285,01-03-2021,7,15.846222742774465,>15
Lavaca,20735,48285,01-04-2021,1,15.846222742774465,>15
Lavaca,20735,48285,01-05-2021,2,31.69244548554893,>28
Lavaca,20735,48285,01-06-2021,3,27.55864824830342,>21
Lavaca,20735,48285,01-07-2021,4,40.649006166247545,>40
Lavaca,20735,48285,01-08-2021,5,44.09383719728547,>40
Lavaca,20735,48285,01-09-2021,6,49.60556684694616,>40
Lavaca,20735,48285,01-10-2021,7,49.60556684694616,>40
Lavaca,20735,48285,01-11-2021,1,49.60556684694616,>40
Lavaca,20735,48285,01-12-2021,2,33.0703778979641,>28
Lavaca,20735,48285,01-13-2021,3,47.5386682283234,>40
Lavaca,20735,48285,01-14-2021,4,31.00347927934135,>28
Lavaca,20735,48285,01-15-2021,5,35.13727651658686,>28
Lavaca,20735,48285,01-16-2021,6,38.58210754762479,>28
Lavaca,20735,48285,01-17-2021,7,38.58210754762479,>28
Lavaca,20735,48285,01-18-2021,1,38.58210754762479,>28
Lavaca,20735,48285,01-19-2021,2,35.82624272279445,>28
Lavaca,20735,48285,01-20-2021,3,22.046918598642733,>21
Lee,17595,48287,03-16-2020,1,0.0,none
Lee,17595,48287,03-17-2020,2,0.0,none
Lee,17595,48287,03-18-2020,3,0.0,none
Lee,17595,48287,03-19-2020,4,0.0,none
Lee,17595,48287,03-20-2020,5,0.0,none
Lee,17595,48287,03-21-2020,6,0.0,none
Lee,17595,48287,03-22-2020,7,0.0,none
Lee,17595,48287,03-23-2020,1,0.0,none
Lee,17595,48287,03-24-2020,2,0.0,none
Lee,17595,48287,03-25-2020,3,0.0,none
Lee,17595,48287,03-26-2020,4,0.0,none
Lee,17595,48287,03-27-2020,5,0.0,none
Lee,17595,48287,03-28-2020,6,0.0,none
Lee,17595,48287,03-29-2020,7,0.0,none
Lee,17595,48287,03-30-2020,1,0.0,none
Lee,17595,48287,03-31-2020,2,0.0,none
Lee,17595,48287,04-01-2020,3,0.0,none
Lee,17595,48287,04-02-2020,4,0.8119189704867454,>0
Lee,17595,48287,04-03-2020,5,1.6238379409734909,>0
Lee,17595,48287,04-04-2020,6,1.6238379409734909,>0
Lee,17595,48287,04-05-2020,7,1.6238379409734909,>0
Lee,17595,48287,04-06-2020,1,1.6238379409734909,>0
Lee,17595,48287,04-07-2020,2,1.6238379409734909,>0
Lee,17595,48287,04-08-2020,3,1.6238379409734909,>0
Lee,17595,48287,04-09-2020,4,0.8119189704867454,>0
Lee,17595,48287,04-10-2020,5,0.0,none
Lee,17595,48287,04-11-2020,6,0.0,none
Lee,17595,48287,04-12-2020,7,0.0,none
Lee,17595,48287,04-13-2020,1,0.0,none
Lee,17595,48287,04-14-2020,2,0.0,none
Lee,17595,48287,04-15-2020,3,0.0,none
Lee,17595,48287,04-16-2020,4,0.0,none
Lee,17595,48287,04-17-2020,5,0.0,none
Lee,17595,48287,04-18-2020,6,0.0,none
Lee,17595,48287,04-19-2020,7,0.0,none
Lee,17595,48287,04-20-2020,1,0.0,none
Lee,17595,48287,04-21-2020,2,0.0,none
Lee,17595,48287,04-22-2020,3,0.0,none
Lee,17595,48287,04-23-2020,4,0.0,none
Lee,17595,48287,04-24-2020,5,0.0,none
Lee,17595,48287,04-25-2020,6,0.0,none
Lee,17595,48287,04-26-2020,7,0.0,none
Lee,17595,48287,04-27-2020,1,0.0,none
Lee,17595,48287,04-28-2020,2,0.0,none
Lee,17595,48287,04-29-2020,3,0.0,none
Lee,17595,48287,04-30-2020,4,0.0,none
Lee,17595,48287,05-01-2020,5,0.0,none
Lee,17595,48287,05-02-2020,6,0.0,none
Lee,17595,48287,05-03-2020,7,0.0,none
Lee,17595,48287,05-04-2020,1,0.0,none
Lee,17595,48287,05-05-2020,2,0.0,none
Lee,17595,48287,05-06-2020,3,0.0,none
Lee,17595,48287,05-07-2020,4,0.0,none
Lee,17595,48287,05-08-2020,5,1.6238379409734909,>0
Lee,17595,48287,05-09-2020,6,2.435756911460236,>0
Lee,17595,48287,05-10-2020,7,2.435756911460236,>0
Lee,17595,48287,05-11-2020,1,2.435756911460236,>0
Lee,17595,48287,05-12-2020,2,3.2476758819469818,>0
Lee,17595,48287,05-13-2020,3,3.2476758819469818,>0
Lee,17595,48287,05-14-2020,4,3.2476758819469818,>0
Lee,17595,48287,05-15-2020,5,1.6238379409734909,>0
Lee,17595,48287,05-16-2020,6,0.8119189704867454,>0
Lee,17595,48287,05-17-2020,7,0.8119189704867454,>0
Lee,17595,48287,05-18-2020,1,0.8119189704867454,>0
Lee,17595,48287,05-19-2020,2,0.8119189704867454,>0
Lee,17595,48287,05-20-2020,3,0.0,none
Lee,17595,48287,05-21-2020,4,1.6238379409734909,>0
Lee,17595,48287,05-22-2020,5,1.6238379409734909,>0
Lee,17595,48287,05-23-2020,6,1.6238379409734909,>0
Lee,17595,48287,05-24-2020,7,2.435756911460236,>0
Lee,17595,48287,05-25-2020,1,3.2476758819469818,>0
Lee,17595,48287,05-26-2020,2,2.435756911460236,>0
Lee,17595,48287,05-27-2020,3,4.059594852433728,>0
Lee,17595,48287,05-28-2020,4,10.55494661632769,>10
Lee,17595,48287,05-29-2020,5,10.55494661632769,>10
Lee,17595,48287,05-30-2020,6,13.80262249827467,>10
Lee,17595,48287,05-31-2020,7,12.178784557301181,>10
Lee,17595,48287,06-01-2020,1,11.366865586814436,>10
Lee,17595,48287,06-02-2020,2,11.366865586814436,>10
Lee,17595,48287,06-03-2020,3,11.366865586814436,>10
Lee,17595,48287,06-04-2020,4,3.2476758819469818,>0
Lee,17595,48287,06-05-2020,5,3.2476758819469818,>0
Lee,17595,48287,06-06-2020,6,0.0,none
Lee,17595,48287,06-07-2020,7,1.6238379409734909,>0
Lee,17595,48287,06-08-2020,1,1.6238379409734909,>0
Lee,17595,48287,06-09-2020,2,1.6238379409734909,>0
Lee,17595,48287,06-10-2020,3,3.2476758819469818,>0
Lee,17595,48287,06-11-2020,4,5.683432793407218,>5
Lee,17595,48287,06-12-2020,5,8.119189704867456,>5
Lee,17595,48287,06-13-2020,6,8.119189704867456,>5
Lee,17595,48287,06-14-2020,7,7.30727073438071,>5
Lee,17595,48287,06-15-2020,1,7.30727073438071,>5
Lee,17595,48287,06-16-2020,2,8.119189704867456,>5
Lee,17595,48287,06-17-2020,3,8.119189704867456,>5
Lee,17595,48287,06-18-2020,4,12.990703527787927,>10
Lee,17595,48287,06-19-2020,5,9.743027645840945,>5
Lee,17595,48287,06-20-2020,6,10.55494661632769,>10
Lee,17595,48287,06-21-2020,7,11.366865586814436,>10
Lee,17595,48287,06-22-2020,1,14.61454146876142,>10
Lee,17595,48287,06-23-2020,2,13.80262249827467,>10
Lee,17595,48287,06-24-2020,3,11.366865586814436,>10
Lee,17595,48287,06-25-2020,4,4.871513822920472,>0
Lee,17595,48287,06-26-2020,5,6.4953517638939635,>5
Lee,17595,48287,06-27-2020,6,6.4953517638939635,>5
Lee,17595,48287,06-28-2020,7,5.683432793407218,>5
Lee,17595,48287,06-29-2020,1,4.059594852433728,>0
Lee,17595,48287,06-30-2020,2,4.871513822920472,>0
Lee,17595,48287,07-01-2020,3,5.683432793407218,>5
Lee,17595,48287,07-02-2020,4,6.4953517638939635,>5
Lee,17595,48287,07-03-2020,5,6.4953517638939635,>5
Lee,17595,48287,07-04-2020,6,12.990703527787927,>10
Lee,17595,48287,07-05-2020,7,12.990703527787927,>10
Lee,17595,48287,07-06-2020,1,21.921812203142128,>21
Lee,17595,48287,07-07-2020,2,21.10989323265538,>21
Lee,17595,48287,07-08-2020,3,22.733731173628872,>21
Lee,17595,48287,07-09-2020,4,24.357569114602363,>21
Lee,17595,48287,07-10-2020,5,21.10989323265538,>21
Lee,17595,48287,07-11-2020,6,16.23837940973491,>15
Lee,17595,48287,07-12-2020,7,21.10989323265538,>21
Lee,17595,48287,07-13-2020,1,10.55494661632769,>10
Lee,17595,48287,07-14-2020,2,10.55494661632769,>10
Lee,17595,48287,07-15-2020,3,12.178784557301181,>10
Lee,17595,48287,07-16-2020,4,12.990703527787927,>10
Lee,17595,48287,07-17-2020,5,22.733731173628872,>21
Lee,17595,48287,07-18-2020,6,20.297974262168637,>15
Lee,17595,48287,07-19-2020,7,17.050298380221655,>15
Lee,17595,48287,07-20-2020,1,16.23837940973491,>15
Lee,17595,48287,07-21-2020,2,18.674136321195146,>15
Lee,17595,48287,07-22-2020,3,17.8622173507084,>15
Lee,17595,48287,07-23-2020,4,16.23837940973491,>15
Lee,17595,48287,07-24-2020,5,13.80262249827467,>10
Lee,17595,48287,07-25-2020,6,21.10989323265538,>21
Lee,17595,48287,07-26-2020,7,19.48605529168189,>15
Lee,17595,48287,07-27-2020,1,20.297974262168637,>15
Lee,17595,48287,07-28-2020,2,18.674136321195146,>15
Lee,17595,48287,07-29-2020,3,17.050298380221655,>15
Lee,17595,48287,07-30-2020,4,16.23837940973491,>15
Lee,17595,48287,07-31-2020,5,13.80262249827467,>10
Lee,17595,48287,08-01-2020,6,7.30727073438071,>5
Lee,17595,48287,08-02-2020,7,8.119189704867456,>5
Lee,17595,48287,08-03-2020,1,8.119189704867456,>5
Lee,17595,48287,08-04-2020,2,8.119189704867456,>5
Lee,17595,48287,08-05-2020,3,13.80262249827467,>10
Lee,17595,48287,08-06-2020,4,12.178784557301181,>10
Lee,17595,48287,08-07-2020,5,16.23837940973491,>15
Lee,17595,48287,08-08-2020,6,16.23837940973491,>15
Lee,17595,48287,08-09-2020,7,16.23837940973491,>15
Lee,17595,48287,08-10-2020,1,16.23837940973491,>15
Lee,17595,48287,08-11-2020,2,18.674136321195146,>15
Lee,17595,48287,08-12-2020,3,11.366865586814436,>10
Lee,17595,48287,08-13-2020,4,11.366865586814436,>10
Lee,17595,48287,08-14-2020,5,4.871513822920472,>0
Lee,17595,48287,08-15-2020,6,4.871513822920472,>0
Lee,17595,48287,08-16-2020,7,5.683432793407218,>5
Lee,17595,48287,08-17-2020,1,6.4953517638939635,>5
Lee,17595,48287,08-18-2020,2,4.871513822920472,>0
Lee,17595,48287,08-19-2020,3,7.30727073438071,>5
Lee,17595,48287,08-20-2020,4,8.119189704867456,>5
Lee,17595,48287,08-21-2020,5,8.119189704867456,>5
Lee,17595,48287,08-22-2020,6,8.119189704867456,>5
Lee,17595,48287,08-23-2020,7,6.4953517638939635,>5
Lee,17595,48287,08-24-2020,1,5.683432793407218,>5
Lee,17595,48287,08-25-2020,2,6.4953517638939635,>5
Lee,17595,48287,08-26-2020,3,4.059594852433728,>0
Lee,17595,48287,08-27-2020,4,4.871513822920472,>0
Lee,17595,48287,08-28-2020,5,5.683432793407218,>5
Lee,17595,48287,08-29-2020,6,6.4953517638939635,>5
Lee,17595,48287,08-30-2020,7,7.30727073438071,>5
Lee,17595,48287,08-31-2020,1,6.4953517638939635,>5
Lee,17595,48287,09-01-2020,2,4.059594852433728,>0
Lee,17595,48287,09-02-2020,3,4.059594852433728,>0
Lee,17595,48287,09-03-2020,4,3.2476758819469818,>0
Lee,17595,48287,09-04-2020,5,2.435756911460236,>0
Lee,17595,48287,09-05-2020,6,4.871513822920472,>0
Lee,17595,48287,09-06-2020,7,4.059594852433728,>0
Lee,17595,48287,09-07-2020,1,4.871513822920472,>0
Lee,17595,48287,09-08-2020,2,4.871513822920472,>0
Lee,17595,48287,09-09-2020,3,9.743027645840945,>5
Lee,17595,48287,09-10-2020,4,8.9311086753542,>5
Lee,17595,48287,09-11-2020,5,8.9311086753542,>5
Lee,17595,48287,09-12-2020,6,4.871513822920472,>0
Lee,17595,48287,09-13-2020,7,4.871513822920472,>0
Lee,17595,48287,09-14-2020,1,4.871513822920472,>0
Lee,17595,48287,09-15-2020,2,7.30727073438071,>5
Lee,17595,48287,09-16-2020,3,2.435756911460236,>0
Lee,17595,48287,09-17-2020,4,4.059594852433728,>0
Lee,17595,48287,09-18-2020,5,7.30727073438071,>5
Lee,17595,48287,09-19-2020,6,7.30727073438071,>5
Lee,17595,48287,09-20-2020,7,7.30727073438071,>5
Lee,17595,48287,09-21-2020,1,7.30727073438071,>5
Lee,17595,48287,09-22-2020,2,5.683432793407218,>5
Lee,17595,48287,09-23-2020,3,6.4953517638939635,>5
Lee,17595,48287,09-24-2020,4,4.871513822920472,>0
Lee,17595,48287,09-25-2020,5,2.435756911460236,>0
Lee,17595,48287,09-26-2020,6,3.2476758819469818,>0
Lee,17595,48287,09-27-2020,7,3.2476758819469818,>0
Lee,17595,48287,09-28-2020,1,3.2476758819469818,>0
Lee,17595,48287,09-29-2020,2,6.4953517638939635,>5
Lee,17595,48287,09-30-2020,3,7.30727073438071,>5
Lee,17595,48287,10-01-2020,4,9.743027645840945,>5
Lee,17595,48287,10-02-2020,5,8.9311086753542,>5
Lee,17595,48287,10-03-2020,6,7.30727073438071,>5
Lee,17595,48287,10-04-2020,7,7.30727073438071,>5
Lee,17595,48287,10-05-2020,1,7.30727073438071,>5
Lee,17595,48287,10-06-2020,2,4.059594852433728,>0
Lee,17595,48287,10-07-2020,3,3.2476758819469818,>0
Lee,17595,48287,10-08-2020,4,1.6238379409734909,>0
Lee,17595,48287,10-09-2020,5,1.6238379409734909,>0
Lee,17595,48287,10-10-2020,6,3.2476758819469818,>0
Lee,17595,48287,10-11-2020,7,3.2476758819469818,>0
Lee,17595,48287,10-12-2020,1,3.2476758819469818,>0
Lee,17595,48287,10-13-2020,2,2.435756911460236,>0
Lee,17595,48287,10-14-2020,3,1.6238379409734909,>0
Lee,17595,48287,10-15-2020,4,1.6238379409734909,>0
Lee,17595,48287,10-16-2020,5,1.6238379409734909,>0
Lee,17595,48287,10-17-2020,6,0.8119189704867454,>0
Lee,17595,48287,10-18-2020,7,0.8119189704867454,>0
Lee,17595,48287,10-19-2020,1,0.8119189704867454,>0
Lee,17595,48287,10-20-2020,2,0.8119189704867454,>0
Lee,17595,48287,10-21-2020,3,0.8119189704867454,>0
Lee,17595,48287,10-22-2020,4,0.8119189704867454,>0
Lee,17595,48287,10-23-2020,5,1.6238379409734909,>0
Lee,17595,48287,10-24-2020,6,3.2476758819469818,>0
Lee,17595,48287,10-25-2020,7,3.2476758819469818,>0
Lee,17595,48287,10-26-2020,1,3.2476758819469818,>0
Lee,17595,48287,10-27-2020,2,4.871513822920472,>0
Lee,17595,48287,10-28-2020,3,5.683432793407218,>5
Lee,17595,48287,10-29-2020,4,5.683432793407218,>5
Lee,17595,48287,10-30-2020,5,6.4953517638939635,>5
Lee,17595,48287,10-31-2020,6,4.871513822920472,>0
Lee,17595,48287,11-01-2020,7,4.871513822920472,>0
Lee,17595,48287,11-02-2020,1,4.871513822920472,>0
Lee,17595,48287,11-03-2020,2,4.059594852433728,>0
Lee,17595,48287,11-04-2020,3,5.683432793407218,>5
Lee,17595,48287,11-05-2020,4,4.871513822920472,>0
Lee,17595,48287,11-06-2020,5,4.059594852433728,>0
Lee,17595,48287,11-07-2020,6,6.4953517638939635,>5
Lee,17595,48287,11-08-2020,7,6.4953517638939635,>5
Lee,17595,48287,11-09-2020,1,6.4953517638939635,>5
Lee,17595,48287,11-10-2020,2,7.30727073438071,>5
Lee,17595,48287,11-11-2020,3,10.55494661632769,>10
Lee,17595,48287,11-12-2020,4,10.55494661632769,>10
Lee,17595,48287,11-13-2020,5,9.743027645840945,>5
Lee,17595,48287,11-14-2020,6,7.30727073438071,>5
Lee,17595,48287,11-15-2020,7,7.30727073438071,>5
Lee,17595,48287,11-16-2020,1,4.871513822920472,>0
Lee,17595,48287,11-17-2020,2,4.871513822920472,>0
Lee,17595,48287,11-18-2020,3,0.8119189704867454,>0
Lee,17595,48287,11-19-2020,4,8.119189704867456,>5
Lee,17595,48287,11-20-2020,5,8.9311086753542,>5
Lee,17595,48287,11-21-2020,6,12.178784557301181,>10
Lee,17595,48287,11-22-2020,7,14.61454146876142,>10
Lee,17595,48287,11-23-2020,1,18.674136321195146,>15
Lee,17595,48287,11-24-2020,2,21.10989323265538,>21
Lee,17595,48287,11-25-2020,3,21.10989323265538,>21
Lee,17595,48287,11-26-2020,4,17.050298380221655,>15
Lee,17595,48287,11-27-2020,5,16.23837940973491,>15
Lee,17595,48287,11-28-2020,6,14.61454146876142,>10
Lee,17595,48287,11-29-2020,7,15.426460439248164,>15
Lee,17595,48287,11-30-2020,1,13.80262249827467,>10
Lee,17595,48287,12-01-2020,2,9.743027645840945,>5
Lee,17595,48287,12-02-2020,3,8.9311086753542,>5
Lee,17595,48287,12-03-2020,4,6.4953517638939635,>5
Lee,17595,48287,12-04-2020,5,20.297974262168637,>15
Lee,17595,48287,12-05-2020,6,25.16948808508911,>21
Lee,17595,48287,12-06-2020,7,21.921812203142128,>21
Lee,17595,48287,12-07-2020,1,21.921812203142128,>21
Lee,17595,48287,12-08-2020,2,22.733731173628872,>21
Lee,17595,48287,12-09-2020,3,21.921812203142128,>21
Lee,17595,48287,12-10-2020,4,23.54565014411562,>21
Lee,17595,48287,12-11-2020,5,10.55494661632769,>10
Lee,17595,48287,12-12-2020,6,6.4953517638939635,>5
Lee,17595,48287,12-13-2020,7,7.30727073438071,>5
Lee,17595,48287,12-14-2020,1,7.30727073438071,>5
Lee,17595,48287,12-15-2020,2,13.80262249827467,>10
Lee,17595,48287,12-16-2020,3,23.54565014411562,>21
Lee,17595,48287,12-17-2020,4,25.981407055575854,>21
Lee,17595,48287,12-18-2020,5,28.41716396703609,>28
Lee,17595,48287,12-19-2020,6,34.10059676044331,>28
Lee,17595,48287,12-20-2020,7,33.28867778995656,>28
Lee,17595,48287,12-21-2020,1,33.28867778995656,>28
Lee,17595,48287,12-22-2020,2,32.47675881946982,>28
Lee,17595,48287,12-23-2020,3,24.357569114602363,>21
Lee,17595,48287,12-24-2020,4,25.16948808508911,>21
Lee,17595,48287,12-25-2020,5,21.921812203142128,>21
Lee,17595,48287,12-26-2020,6,13.80262249827467,>10
Lee,17595,48287,12-27-2020,7,15.426460439248164,>15
Lee,17595,48287,12-28-2020,1,15.426460439248164,>15
Lee,17595,48287,12-29-2020,2,16.23837940973491,>15
Lee,17595,48287,12-30-2020,3,17.050298380221655,>15
Lee,17595,48287,12-31-2020,4,13.80262249827467,>10
Lee,17595,48287,01-01-2021,5,20.297974262168637,>15
Lee,17595,48287,01-02-2021,6,20.297974262168637,>15
Lee,17595,48287,01-03-2021,7,23.54565014411562,>21
Lee,17595,48287,01-04-2021,1,23.54565014411562,>21
Lee,17595,48287,01-05-2021,2,17.8622173507084,>15
Lee,17595,48287,01-06-2021,3,18.674136321195146,>15
Lee,17595,48287,01-07-2021,4,21.10989323265538,>21
Lee,17595,48287,01-08-2021,5,19.48605529168189,>15
Lee,17595,48287,01-09-2021,6,21.921812203142128,>21
Lee,17595,48287,01-10-2021,7,17.050298380221655,>15
Lee,17595,48287,01-11-2021,1,17.050298380221655,>15
Lee,17595,48287,01-12-2021,2,16.23837940973491,>15
Lee,17595,48287,01-13-2021,3,24.357569114602363,>21
Lee,17595,48287,01-14-2021,4,28.41716396703609,>28
Lee,17595,48287,01-15-2021,5,25.981407055575854,>21
Lee,17595,48287,01-16-2021,6,34.91251573093005,>28
Lee,17595,48287,01-17-2021,7,35.7244347014168,>28
Lee,17595,48287,01-18-2021,1,37.34827264239029,>28
Lee,17595,48287,01-19-2021,2,37.34827264239029,>28
Lee,17595,48287,01-20-2021,3,30.852920878496327,>28
Leon,17707,48289,03-16-2020,1,0.0,none
Leon,17707,48289,03-17-2020,2,0.0,none
Leon,17707,48289,03-18-2020,3,0.0,none
Leon,17707,48289,03-19-2020,4,0.0,none
Leon,17707,48289,03-20-2020,5,0.0,none
Leon,17707,48289,03-21-2020,6,0.0,none
Leon,17707,48289,03-22-2020,7,0.0,none
Leon,17707,48289,03-23-2020,1,0.0,none
Leon,17707,48289,03-24-2020,2,0.0,none
Leon,17707,48289,03-25-2020,3,0.0,none
Leon,17707,48289,03-26-2020,4,0.0,none
Leon,17707,48289,03-27-2020,5,0.0,none
Leon,17707,48289,03-28-2020,6,0.0,none
Leon,17707,48289,03-29-2020,7,0.0,none
Leon,17707,48289,03-30-2020,1,0.80678343512251,>0
Leon,17707,48289,03-31-2020,2,0.80678343512251,>0
Leon,17707,48289,04-01-2020,3,1.61356687024502,>0
Leon,17707,48289,04-02-2020,4,1.61356687024502,>0
Leon,17707,48289,04-03-2020,5,1.61356687024502,>0
Leon,17707,48289,04-04-2020,6,1.61356687024502,>0
Leon,17707,48289,04-05-2020,7,1.61356687024502,>0
Leon,17707,48289,04-06-2020,1,0.80678343512251,>0
Leon,17707,48289,04-07-2020,2,0.80678343512251,>0
Leon,17707,48289,04-08-2020,3,0.0,none
Leon,17707,48289,04-09-2020,4,0.0,none
Leon,17707,48289,04-10-2020,5,0.80678343512251,>0
Leon,17707,48289,04-11-2020,6,0.80678343512251,>0
Leon,17707,48289,04-12-2020,7,0.80678343512251,>0
Leon,17707,48289,04-13-2020,1,0.80678343512251,>0
Leon,17707,48289,04-14-2020,2,0.80678343512251,>0
Leon,17707,48289,04-15-2020,3,1.61356687024502,>0
Leon,17707,48289,04-16-2020,4,1.61356687024502,>0
Leon,17707,48289,04-17-2020,5,1.61356687024502,>0
Leon,17707,48289,04-18-2020,6,1.61356687024502,>0
Leon,17707,48289,04-19-2020,7,1.61356687024502,>0
Leon,17707,48289,04-20-2020,1,1.61356687024502,>0
Leon,17707,48289,04-21-2020,2,1.61356687024502,>0
Leon,17707,48289,04-22-2020,3,0.80678343512251,>0
Leon,17707,48289,04-23-2020,4,0.80678343512251,>0
Leon,17707,48289,04-24-2020,5,0.0,none
Leon,17707,48289,04-25-2020,6,0.0,none
Leon,17707,48289,04-26-2020,7,0.0,none
Leon,17707,48289,04-27-2020,1,0.0,none
Leon,17707,48289,04-28-2020,2,0.0,none
Leon,17707,48289,04-29-2020,3,0.0,none
Leon,17707,48289,04-30-2020,4,0.0,none
Leon,17707,48289,05-01-2020,5,0.80678343512251,>0
Leon,17707,48289,05-02-2020,6,0.80678343512251,>0
